坐标,慈善机构,网络科技,户外用品,公证鉴定机构,银行相关,公司,东北菜,永和豆浆,其它农林牧渔基地,社会团体相关,上海银行,清真菜馆,超市,中国进出口银行,农副产品市场,品牌箱包店,高等院校,国家开发银行,电信公司,林场,外国餐厅,口腔医院,公园景点售票处,音乐厅,娱乐场所,经济型连锁酒店,摄影冲印,旅行社,科教文化场所,广发银行,兴业银行,耐克专卖店,楼宇相关,国美,上海浦东发展银行,中国人寿保险公司,国税机关,城市广场,冶金化工,知名企业,自动提款机,数码电子,广告装饰,垂钓园,其它亚洲菜,剧场,棋牌室,四星级宾馆,甜品店,健身中心,中式素菜馆,售票处,文化用品店,火车票代售点,五星级宾馆,茶艺馆,共青团,体育休闲服务场所,购物中心,汇丰银行,银行,浙江菜,工业大厦建筑物,迪厅,音像店,篮球场馆,马会投注站,住宅小区,海鲜酒楼,湖北菜(鄂菜),医疗保健用品,中国人民保险公司,评估事务所,家居建材市场,诊所,金融保险机构,俄国菜,药房,疾病预防,公交卡/月票代售点,高尔夫球场,地税机关,站台,殡仪馆,出站口,中介机构,上海菜,博物馆,行业协会,水族馆,摩托车服务相关,长途汽车票代售点,交通执法站,上海商业银行,日本三菱东京日联银行,户外健身场所,机场出发/到达,露营地,花卉市场,溜冰场,服务中心,班车站,中学,传媒机构,荷兰银行,二手车交易,KTV,招商银行,水上活动中心,意式菜品餐厅,品牌服装店,莎莎,中国电信营业厅,政府及社会团体相关,建筑公司,汽车维修,乡镇级政府及事业单位,证券营业厅,儿童用品店,乐购,台球厅,货运港口码头,残联,海滨浴场,华夏银行,火锅店,社会治安机构,文化宫,渣打银行,海滩,传染病医院,机场相关,出入口,公安制证,中餐厅,汽车救援,百佳超市,牛扒店(扒房),公司企业,钟表店,商务写字楼,国家级景点,综合市场,工商部门,北京银行,中国移动香港,学校,宠物诊所,票务相关,出版社,轻轨站,潮州菜,书店,骨科医院,家电电子卖场,中国建设银行,屈臣氏,中国铁通营业厅,锐步专卖店,中国移动营业厅,大中,文艺团体,船票代售点,拍卖行,电讯营业厅,酒吧,省级景点,布艺市场,美式风味,审计事务所,加油站,综合酒楼,旧货市场,苏宁,充电站,检察院,车辆管理机构,民主党派,中国民生银行,妇科医院,山东菜(鲁菜),杂志社,公墓,出租车,足球场,客运港,公安警察,冷饮店,肿瘤医院,社区中心,天文馆,摄影器材店,邮政速递,过境口岸,普通商场,消费者协会,老字号,高尔夫相关,深圳农村商业银行,地中海风格菜品,特色商业街,急救中心,楼宇,安徽菜(徽菜),报社,家乐福,游乐场,风景名胜,医药公司,综合家电商场,美容美发店,法院,交通车辆管理相关,永亨银行,商住两用楼宇,外国机构相关,德国菜,三星级宾馆,礼品饰品店,科研机构,教堂,科技馆,湖南菜(湘菜),羽毛球场,汽车俱乐部,别墅,保龄球馆,会计师事务所,疗养院,区县级政府及事业单位,平安银行,蔬菜市场,青年旅舍,必胜客,事务所,沃尔玛,公园,中信银行,香港星展银行,家具城,物流速递,停车场入口,胸科医院,福建菜,农村商业银行,图书馆,室内展位,苏格兰皇家银行,消防机关,其它个人用品店,三级甲等医院,幼儿园,香港恒生银行,江苏菜,少先队,大众银行(香港),四川菜(川菜),美心,宠物市场,果品市场,红十字会,灯具瓷器市场,餐饮相关,土特产专卖店,职业技术学校,法式菜品餐厅,其它能源站,长途汽车站,信息咨询中心,教会,中国人民银行,摩托车维修,花鸟鱼虫市场,中国农业银行,宿舍,美术馆,体育用品店,展览馆,交通服务相关,轮渡站,火车站,壁球场,步行街,糕饼店,搬家公司,星巴克咖啡,小商品市场,麦德龙,加气站,植物园,公园广场,高尔夫用品店,宝马生活方式,公园内部设施,观景点,古玩字画店,网吧,会展中心,墨西哥菜,华泰财产保险股份有限公司,农场,跆拳道场馆,中国光大银行,洗浴推拿场所,仙跡岩,综合医院,机场货运处,整形美容,免税品店,水果基地,韩国料理,影剧院相关,脑科医院,综合体育馆,工商税务机构,烟酒专卖店,汽车养护/装饰,旅馆招待所,商务住宅相关,快餐厅,邮局,洗车场,公共停车场,专营店,英国式菜品餐厅,矿产公司,学校内部设施,电力营业厅,便民商店/便利店,大家乐,丧葬设施,档案馆,品牌鞋店,卫生院,机械电子,珠宝首饰工艺品,专用停车场,中国太平洋保险,动物医疗场所,货运火车站,动物园,驾校,生活服务场所,乒乓球馆,飞机票代售点,手机销售,自来水营业厅,泰康人寿保险公司,眼科医院,商场,中国邮政储蓄银行,国家级机关及事业单位,工厂,大快活,成人教育,培训机构,摩根大通银行,高尔夫练习场,茶餐厅,物流仓储场地,水产海鲜市场,寺庙道观,港口码头,泰国/越南菜品餐厅,洗衣店,候机室,产业园区,广东菜(粤菜),西北菜,采摘园,中国工商银行,外国使领馆,眼镜店,北京菜,台湾菜,交通银行,网球场,医疗保健服务场所,人才市场,公交车站相关,休闲餐饮场所,休闲场所,夜总会,度假疗养场所,退票,汽车配件销售,建材五金市场,乡镇以下级政府及事业单位,典当行,小学,花旗银行,纪念馆,婴儿服务场所,外地政府办,花卉苗圃基地,中国联通营业厅,游泳馆,巴西菜,牧场,汽车服务相关,售票,飞机场,服装鞋帽皮具店,香港永隆银行,蔬菜基地,住宅区,回教寺,品牌皮具店,南洋商业银行,公检法机关,阿迪达斯专卖店,Pacific Coffee Company,万宁超市,宾馆酒店,妇联,咖啡厅,电台,滑雪场,地市级政府及事业单位,电视台,华润,律师事务所,政府机关相关,家禽养殖基地,保险公司,中国平安保险公司,中国再保险公司,大新银行,陵园,赛马场,省直辖市级政府及事业单位,西餐厅(综合风味),婴儿游泳馆,购物相关场所,专利事务所,财务公司,交通管理机构,精神病医院,中国银行,东亚银行,OK便利店,日本料理,特色/地方风味餐厅,彩票彩券销售点,摩托车销售,汽车销售,马术俱乐部,云贵菜,商业贸易,认证事务所,直升机场,新华人寿保险公司,麦当劳,运动场所,电影院,停车场相关,人渡口,特殊买卖场所,印度风味,自行车专卖店,医药保健相关,候车室,游戏厅,改签,进站口/检票口,证券公司,兽医站,彪马专卖店,路边停车场,上岛咖啡,停车场出口,吉野家,度假村,停车场出入口,7-ELEVEn便利店,家具建材综合市场,李宁专卖店,旅游景点,验车场,肯德基,地铁站,专科医院,宠物用品店,住宿服务相关,耳鼻喉医院,汽车租赁,维修站点,厨卫市场
"[[[113.893866223,22.488850192671688],[113.89363647697377,22.488846586155926],[113.89340699312758,22.48883577072424],[113.89317803334222,22.488817758718898],[113.89294985890012,22.488792570694674],[113.89272273018716,22.488760235395368],[113.89249690639539,22.488720789721036],[113.89227264522714,22.488674278685817],[113.89205020260074,22.488620755366579],[113.89182983235848,22.488560280842311],[113.89161178597679,22.488492924124408],[113.89139631227914,22.488418762077856],[113.89118365715201,22.488337879333518],[113.89097406326418,22.488250368191498],[113.89076776978982,22.488156328515792],[113.89056501213535,22.488055867620261],[113.89036602167083,22.487949100146146],[113.89017102546585,22.487836147931191],[113.88998024603031,22.487717139870554],[113.88979390106051,22.487592211769677],[113.88961220319074,22.487461506189266],[113.88943535975046,22.487325172282524],[113.88926357252785,22.487183365624947],[113.88909703753947,22.487036248036684],[113.88893594480653,22.486883987397853],[113.88878047813817,22.486726757456893],[113.88863081492165,22.486564737632271],[113.88848712592002,22.486398112807642],[113.88834957507724,22.486227073120883],[113.8882183193312,22.48605181374699],[113.88809350843468,22.48587253467538],[113.88797528478455,22.48568944048159],[113.88786378325933,22.485502740093793],[113.88775913106541,22.485312646554355],[113.88766144759192,22.485119376776662],[113.88757084427472,22.484923151297579],[113.88748742446921,22.484724194025748],[113.88741128333264,22.484522731986058],[113.88734250771554,22.484318995060526],[113.88728117606287,22.484113215725991],[113.88722735832452,22.483905628788794],[113.88718111587576,22.483696471116808],[113.88714250144723,22.483485981369171],[113.88711155906505,22.483274399723872],[113.8870883240006,22.483061967603778],[113.88707282273057,22.482848927401054],[113.88706507290685,22.482635522200638],[113.88706508333649,22.482421995502825],[113.88707285397192,22.48220859094544],[113.88708837591109,22.481995552025865],[113.88711163140782,22.481783121823149],[113.88714259389224,22.481571542720747],[113.88718122800117,22.481361056129881],[113.88722748961874,22.481151902214179],[113.88728132592682,22.48094431961561],[113.88734267546543,22.480738545182263],[113.88741146820307,22.480534813698117],[113.88748762561667,22.480333357615166],[113.88757106078141,22.480134406788274],[113.88766167846997,22.479938188212909],[113.88775937526137,22.479744925766216],[113.88786403965899,22.479554839951614],[113.88797555221802,22.479368147647229],[113.88809378568173,22.479185061858551],[113.88821860512681,22.479005791475409],[113.88834986811739,22.478830541033691],[113.88848742486763,22.478659510482053],[113.8886311184127,22.478492894953831],[113.8887807847879,22.478330884544459],[113.88893625321576,22.478173664094648],[113.889097346301,22.478021412979544],[113.88926388023289,22.477874304904148],[113.88943566499499,22.477732507705166],[113.88961250458202,22.477596183159594],[113.88979419722335,22.477465486800199],[113.88998053561339,22.477340567738135],[113.89017130714788,22.477221568492851],[113.89036629416655,22.477108624829565],[113.89056527420144,22.477001865604421],[113.89076802023051,22.476901412617526],[113.89097430093678,22.476807380474035],[113.89118388097205,22.476719876453433],[113.89139652122542,22.476639000387234],[113.89161197909591,22.476564844545063],[113.89183000876929,22.476497493529472],[113.89205036149831,22.47643702417945],[113.89227278588646,22.476383505482751],[113.89249702817469,22.476336998497299],[113.89272283253077,22.47629755628147],[113.89294994134106,22.476265223833622],[113.89317809550433,22.476240038040807],[113.89340703472725,22.476222027636645],[113.89363649782116,22.476211213168597],[113.893866223,22.476207606974508],[113.89409594817886,22.476211213168597],[113.89432541127277,22.476222027636645],[113.89455435049568,22.476240038040807],[113.89478250465896,22.476265223833622],[113.89500961346926,22.47629755628147],[113.89523541782532,22.476336998497299],[113.89545966011354,22.476383505482755],[113.8956820845017,22.47643702417945],[113.89590243723072,22.476497493529472],[113.89612046690409,22.476564844545063],[113.89633592477459,22.476639000387234],[113.89654856502796,22.476719876453433],[113.89675814506323,22.476807380474035],[113.8969644257695,22.476901412617526],[113.89716717179857,22.477001865604421],[113.89736615183345,22.477108624829562],[113.89756113885213,22.477221568492851],[113.89775191038662,22.477340567738139],[113.89793824877665,22.477465486800199],[113.89811994141799,22.477596183159594],[113.89829678100502,22.477732507705166],[113.89846856576713,22.477874304904148],[113.89863509969901,22.478021412979544],[113.89879619278426,22.478173664094648],[113.89895166121211,22.478330884544459],[113.8991013275873,22.478492894953831],[113.89924502113237,22.478659510482053],[113.89938257788262,22.478830541033691],[113.8995138408732,22.479005791475409],[113.89963866031829,22.479185061858551],[113.89975689378198,22.479368147647229],[113.89986840634101,22.479554839951611],[113.89997307073865,22.479744925766216],[113.90007076753004,22.479938188212913],[113.90016138521861,22.480134406788274],[113.90024482038334,22.480333357615166],[113.90032097779694,22.480534813698114],[113.90038977053457,22.480738545182263],[113.90045112007319,22.48094431961561],[113.90050495638127,22.481151902214179],[113.90055121799885,22.481361056129881],[113.90058985210777,22.481571542720747],[113.90062081459219,22.481783121823153],[113.90064407008892,22.481995552025865],[113.90065959202809,22.48220859094544],[113.90066736266351,22.482421995502825],[113.90066737309316,22.482635522200638],[113.90065962326943,22.482848927401054],[113.90064412199941,22.483061967603778],[113.90062088693497,22.483274399723872],[113.90058994455278,22.483485981369171],[113.90055133012424,22.483696471116811],[113.90050508767548,22.48390562878879],[113.90045126993714,22.484113215725991],[113.90038993828446,22.484318995060526],[113.90032116266737,22.484522731986061],[113.90024502153079,22.484724194025748],[113.90016160172529,22.484923151297579],[113.90007099840808,22.485119376776662],[113.8999733149346,22.485312646554355],[113.89986866274067,22.485502740093796],[113.89975716121546,22.48568944048159],[113.89963893756533,22.48587253467538],[113.89951412666881,22.48605181374699],[113.89938287092276,22.486227073120883],[113.89924532007998,22.486398112807645],[113.89910163107835,22.486564737632271],[113.89895196786183,22.486726757456893],[113.89879650119349,22.486883987397853],[113.89863540846055,22.487036248036684],[113.89846887347215,22.487183365624947],[113.89829708624956,22.487325172282524],[113.89812024280928,22.487461506189266],[113.89793854493949,22.487592211769677],[113.8977521999697,22.487717139870554],[113.89756142053416,22.487836147931187],[113.89736642432918,22.487949100146146],[113.89716743386467,22.488055867620261],[113.89696467621019,22.488156328515792],[113.89675838273583,22.488250368191498],[113.89654878884801,22.488337879333518],[113.89633613372087,22.488418762077856],[113.89612066002321,22.488492924124408],[113.89590261364152,22.488560280842314],[113.89568224339928,22.488620755366579],[113.89545980077288,22.488674278685817],[113.89523553960461,22.488720789721036],[113.89500971581285,22.488760235395368],[113.89478258709988,22.488792570694677],[113.89455441265778,22.488817758718898],[113.89432545287242,22.48883577072424],[113.89409596902624,22.488846586155926],[113.893866223,22.488850192671688]]]",2,68,11,6,4,818,0,0,0,3,0,7,25,0,5,5,1,0,5,0,51,15,0,1,6,0,28,19,79,1,1,6,8,0,3,0,0,2,3,1,68,26,7,0,9,0,0,0,73,20,0,5,8,3,3,14,0,56,9,2,28,9,0,0,0,0,0,24,18,1,19,1,2,50,13,486,0,11,1,0,0,1,0,0,0,49,6,0,7,0,0,0,0,1,0,0,0,0,55,1,7,0,0,7,0,1,3,5,0,11,326,0,2,21,2,4,0,21,60,0,0,0,0,0,0,44,1,0,2,0,0,0,45,0,347,0,0,9,777,17,70,0,15,0,0,0,1,1,0,0,0,5,3,0,28,2,6,0,0,4,0,0,0,2,4,120,0,20,0,0,0,3,0,0,17,0,0,0,3,0,0,0,0,0,3,0,2,76,0,1,0,1,1,0,4,1,0,0,0,0,6,0,0,2,3,3,13,0,3,2,212,0,0,0,1,1,4,1,34,11,0,0,19,0,0,0,1,3,0,2,6,0,1,3,10,1,3,4,0,5,54,32,0,0,0,1,0,0,2,70,1,10,1,0,0,0,29,0,0,5,0,3,431,0,0,0,2,0,0,0,0,0,0,5,0,1,18,1,100,0,4,0,0,89,1,13,0,0,0,0,1,1,0,0,0,0,4,6,0,0,0,3,1,31,0,0,0,4,0,0,21,1,0,0,0,22,7,3,39,184,4,0,102,235,0,0,0,0,64,2,0,1,72,2,31,115,14,0,0,0,0,1,448,0,2,14,0,0,0,56,2,0,1,2,1,102,2,0,16,0,2,0,0,15,5,0,1,34,13,0,5,0,36,0,7,2,3,22,3,59,22,5,0,0,0,1,9,5,3,2,1,0,0,3,0,3,4,1,0,15,0,0,357,0,0,30,0,13,0,2,12,1,2,19,0,98,0,0,20,0,0,20,8,0,10,1,0,0,0,0,0,41,0,784,0,0,0,0,5,1,0,69,104,9,0,15,0,4,49,0,0,1,4,3,6,31,0,0,3,2,1,0,3,0,2,33,0,0,45,0,45,1,0,41,4,2,1,8,0,5,10,0,0,26,2,8,8,15
